time,open,high,low,close,tick_volume,spread,real_volume
2026-02-19 15:00:00,66388.8,66733.66,65924.79,66356.93,8387,1800,0
2026-02-19 16:00:00,66355.07,66485.84,65849.13,66266.07,5979,1800,0
2026-02-19 17:00:00,66261.19,67035.35,66129.01,66325.11,6243,1800,0
2026-02-19 18:00:00,66327.81,67059.62,66204.39,66992.71,5641,1800,0
2026-02-19 19:00:00,66993.83,67179.93,66664.66,67018.91,4763,1800,0
2026-02-19 20:00:00,67018.19,67154.88,66783.18,67128.66,3445,1800,0
2026-02-19 21:00:00,67131.31,67149.52,66864.26,66897.55,2071,1800,0
2026-02-19 22:00:00,66898.21,66970.7,66605.2,66868.22,2408,1800,0
2026-02-19 23:00:00,66876.39,67000.3,66779.36,66972.63,2139,1800,0
2026-02-20 00:00:00,66966.4,67489.85,66906.86,67183.23,3604,1800,0
2026-02-20 01:00:00,67194.97,67326.73,67102.28,67246.08,2469,1800,0
2026-02-20 02:00:00,67245.8,67316.24,67138.29,67213.5,1953,1800,0
2026-02-20 03:00:00,67206.93,67462.96,67200.78,67317.6,2086,1800,0
2026-02-20 04:00:00,67316.86,67357.02,67068.11,67224.11,2255,1800,0
2026-02-20 05:00:00,67224.75,67996.71,67170.81,67760.11,3230,1800,0
2026-02-20 06:00:00,67761.12,67875.06,67628.19,67816.27,2500,1800,0
2026-02-20 07:00:00,67813.83,67968.62,67729.41,67800.66,2039,1800,0
2026-02-20 08:00:00,67801.57,67922.15,67713.76,67839.15,1901,1800,0
2026-02-20 09:00:00,67836.13,68203.45,67836.13,68174.94,2990,1800,0
2026-02-20 10:00:00,68174.84,68297.9,67747.78,67921.65,2689,1800,0
2026-02-20 11:00:00,67923.38,67960.4,67257.52,67302.47,3241,1800,0
2026-02-20 12:00:00,67304.0,67574.87,67239.56,67497.88,2823,1800,0
2026-02-20 13:00:00,67502.12,67519.64,66414.88,66790.32,6698,1800,0
2026-02-20 14:00:00,66775.89,67307.04,66629.55,67057.53,8016,1800,0
2026-02-20 15:00:00,67061.94,68094.05,66510.24,67552.53,16578,1800,0
2026-02-20 16:00:00,67562.74,67904.89,67266.32,67776.72,7786,1800,0
2026-02-20 17:00:00,67773.77,67775.34,66923.44,67576.17,7987,1800,0
2026-02-20 18:00:00,67578.12,67990.96,67428.37,67908.54,6896,1800,0
2026-02-20 19:00:00,67911.82,67993.37,67515.89,67613.04,3719,1800,0
2026-02-20 20:00:00,67611.57,67810.75,67485.85,67734.48,2706,1800,0
2026-02-20 21:00:00,67728.71,67808.3,67602.43,67798.04,2052,1800,0
2026-02-20 22:00:00,67788.36,68115.56,67602.66,68042.08,2479,1800,0
2026-02-20 23:00:00,68041.98,68224.17,67870.22,67972.21,2215,1800,0
2026-02-21 00:00:00,67981.37,68014.31,67736.72,67810.21,1775,1800,0
2026-02-21 01:00:00,67810.61,67985.36,67802.54,67932.84,1476,1800,0
2026-02-21 02:00:00,67933.69,68090.38,67885.51,67973.73,1339,1800,0
2026-02-21 03:00:00,67978.1,67978.23,67495.82,67641.14,2079,1800,0
2026-02-21 04:00:00,67647.43,67829.71,67553.44,67778.09,1508,1800,0
2026-02-21 05:00:00,67780.38,67864.8,67758.67,67832.05,1223,1800,0
2026-02-21 06:00:00,67832.98,67905.26,67712.08,67763.93,1236,1800,0
2026-02-21 07:00:00,67763.01,67862.91,67716.4,67834.48,1057,1800,0
2026-02-21 08:00:00,67828.77,68050.01,67776.12,68021.14,1491,1800,0
2026-02-21 09:00:00,68028.9,68288.19,67937.33,68124.15,1940,1800,0
2026-02-21 10:00:00,68122.09,68220.15,68107.43,68182.58,1367,1800,0
2026-02-21 11:00:00,68183.74,68270.77,68044.96,68071.22,1642,1800,0
2026-02-21 12:00:00,68063.0,68191.82,67890.1,68166.76,1711,1800,0
2026-02-21 13:00:00,68172.85,68245.03,68074.96,68220.24,1455,1800,0
2026-02-21 14:00:00,68219.76,68656.1,68151.61,68422.46,3086,1800,0
2026-02-21 15:00:00,68428.0,68694.17,68387.61,68583.75,2007,1800,0
2026-02-21 16:00:00,68587.26,68613.87,68072.35,68303.79,2769,1800,0
2026-02-21 17:00:00,68311.71,68465.47,68165.64,68426.75,1754,1800,0
2026-02-21 18:00:00,68418.65,68619.74,68346.87,68556.83,1777,1800,0
2026-02-21 19:00:00,68554.52,68649.89,68491.35,68529.57,1431,1800,0
2026-02-21 20:00:00,68529.12,68578.18,68132.21,68196.01,1546,1800,0
2026-02-21 21:00:00,68195.19,68369.85,68154.15,68351.32,1442,1800,0
2026-02-21 22:00:00,68350.08,68418.08,67871.54,67950.35,2098,1800,0
2026-02-21 23:00:00,67950.77,68103.46,67911.21,67954.94,1756,1800,0
2026-02-22 00:00:00,67950.33,68036.83,67773.19,67907.57,1857,1800,0
2026-02-22 01:00:00,67907.7,68149.09,67895.75,68134.4,1522,1800,0
2026-02-22 02:00:00,68125.48,68209.45,67847.74,67885.14,1849,1800,0
2026-02-22 03:00:00,67885.87,68041.68,67794.93,68018.3,1647,1800,0
2026-02-22 04:00:00,68020.09,68062.04,67928.52,67955.89,1270,1800,0
2026-02-22 05:00:00,67955.86,67989.59,67847.01,67945.1,1082,1800,0
2026-02-22 06:00:00,67948.03,68210.65,67929.38,68023.8,1317,1800,0
2026-02-22 07:00:00,68026.28,68078.39,67956.45,67981.79,1234,1800,0
2026-02-22 08:00:00,67978.75,68006.43,67887.23,67909.53,1291,1800,0
2026-02-22 09:00:00,67918.59,68090.46,67918.59,68033.18,1252,1800,0
2026-02-22 10:00:00,68034.22,68145.65,67985.23,68096.44,1128,1800,0
2026-02-22 11:00:00,68111.64,68229.67,68095.77,68185.74,1295,1800,0
2026-02-22 12:00:00,68185.7,68219.51,67835.28,67907.3,2071,1800,0
2026-02-22 13:00:00,67900.82,68017.67,67546.25,67638.7,2853,1800,0
2026-02-22 14:00:00,67636.81,67676.26,67324.13,67415.32,2751,1800,0
2026-02-22 15:00:00,67426.59,67802.28,67276.35,67666.63,2432,1800,0
2026-02-22 16:00:00,67667.12,67704.41,67484.91,67595.24,1588,1800,0
2026-02-22 17:00:00,67595.21,67604.52,67138.79,67360.28,2149,1800,0
2026-02-22 18:00:00,67354.09,67438.3,67282.13,67381.08,1410,1800,0
2026-02-22 19:00:00,67379.52,67458.83,67361.24,67388.1,1216,1800,0
2026-02-22 20:00:00,67386.88,67450.0,67304.93,67360.21,1285,1800,0
2026-02-22 21:00:00,67363.33,67614.53,67363.33,67565.2,1203,1800,0
2026-02-22 22:00:00,67565.27,67719.31,67437.01,67640.64,1987,1800,0
2026-02-22 23:00:00,67635.51,67692.14,67422.04,67609.32,2290,1800,0
2026-02-23 00:00:00,67615.81,67649.68,66675.81,66717.46,3472,1800,0
2026-02-23 01:00:00,66716.67,66716.67,64255.67,64402.83,17866,1800,0
2026-02-23 02:00:00,64402.93,64895.69,64280.47,64761.46,5877,1800,0
2026-02-23 03:00:00,64769.88,65074.04,64669.16,64910.95,3218,1800,0
2026-02-23 04:00:00,64939.46,65010.47,64639.42,64794.99,2547,1800,0
2026-02-23 05:00:00,64794.35,65205.21,64776.63,65039.9,2799,1800,0
2026-02-23 06:00:00,65043.06,65797.4,64991.85,65731.75,3731,1800,0
2026-02-23 07:00:00,65730.52,65997.44,65606.25,65925.77,3218,1800,0
2026-02-23 08:00:00,65923.38,65945.02,65540.74,65655.3,2982,1800,0
2026-02-23 09:00:00,65652.55,66453.84,65649.61,66386.19,4109,1800,0
2026-02-23 10:00:00,66386.15,66594.66,66188.65,66310.55,3134,1800,0
2026-02-23 11:00:00,66312.65,66477.19,66088.22,66193.49,2269,1800,0
2026-02-23 12:00:00,66197.78,66508.53,65880.07,66278.37,3614,1800,0
2026-02-23 13:00:00,66282.11,66433.18,66084.97,66127.61,3247,1800,0
2026-02-23 14:00:00,66123.94,66259.55,65501.15,65895.44,8520,1800,0
2026-02-23 15:00:00,65895.21,66246.99,65559.35,65635.2,7449,1800,0
2026-02-23 16:00:00,65636.05,65715.42,65142.8,65353.71,6750,1800,0
2026-02-23 17:00:00,65356.55,65439.82,64117.95,64796.52,8035,1800,0
2026-02-23 18:00:00,64793.57,65154.73,64556.21,64603.19,5853,1800,0
2026-02-23 19:00:00,64605.59,64841.38,64047.65,64275.65,5136,1800,0
2026-02-23 20:00:00,64274.3,64465.69,63851.71,64450.62,5058,1800,0
2026-02-23 21:00:00,64447.59,64759.89,64429.27,64568.95,2830,1800,0
2026-02-23 22:00:00,64565.44,65000.55,64527.12,64702.46,2788,1800,0
2026-02-23 23:00:00,64694.23,64878.81,64485.29,64622.61,2280,1800,0
2026-02-24 00:00:00,64624.06,64983.42,64620.52,64896.25,2582,1800,0
2026-02-24 01:00:00,64900.34,64905.83,63383.2,64132.14,10949,1800,0
2026-02-24 02:00:00,64132.07,64475.0,63959.78,64082.02,4873,1800,0
2026-02-24 03:00:00,64081.36,64081.36,63295.82,63568.3,6735,1800,0
2026-02-24 04:00:00,63568.5,63602.66,62827.33,63338.77,6684,1800,0
2026-02-24 05:00:00,63330.7,63517.14,62665.58,63074.04,5408,1800,0
2026-02-24 06:00:00,63065.95,63302.18,62854.32,63057.18,3758,1800,0
2026-02-24 07:00:00,63059.72,63344.33,62884.83,63152.78,3859,1800,0
2026-02-24 08:00:00,63153.22,63406.77,62966.79,63359.7,3481,1800,0
2026-02-24 09:00:00,63364.28,63399.8,62904.43,63236.43,3430,1800,0
2026-02-24 10:00:00,63235.12,63357.71,63079.02,63265.26,2537,1800,0
2026-02-24 11:00:00,63265.68,63306.93,63024.0,63197.35,2607,1800,0
2026-02-24 12:00:00,63199.51,63324.84,62931.81,62954.44,2728,1800,0
2026-02-24 13:00:00,62952.34,63088.72,62406.98,62877.13,5645,1800,0
2026-02-24 14:00:00,62873.23,63826.22,62734.8,63458.69,10655,1800,0
2026-02-24 15:00:00,63462.24,64029.19,63288.22,63955.59,9046,1800,0
2026-02-24 16:00:00,63957.77,64418.73,63681.17,64247.98,7739,1800,0
2026-02-24 17:00:00,64247.93,64523.03,64030.21,64205.54,4623,1800,0
2026-02-24 18:00:00,64201.71,64508.02,63876.01,64409.02,3881,1800,0
2026-02-24 19:00:00,64409.44,64747.05,64232.28,64438.78,3941,1800,0
2026-02-24 20:00:00,64436.24,64591.15,64305.98,64452.5,2888,1800,0
2026-02-24 21:00:00,64448.41,64456.11,63791.11,64026.71,2889,1800,0
2026-02-24 22:00:00,64031.27,64232.47,63957.21,64117.71,2113,1800,0
2026-02-24 23:00:00,64114.72,64255.3,63837.91,64058.78,2468,1800,0
2026-02-25 00:00:00,64059.65,64321.78,63892.8,64210.98,2500,1800,0
2026-02-25 01:00:00,64211.14,66305.99,64129.3,65877.37,13211,1800,0
2026-02-25 02:00:00,65876.22,66308.12,65832.48,65875.51,5202,1800,0
2026-02-25 03:00:00,65876.02,65953.84,65324.65,65388.96,4474,1800,0
2026-02-25 04:00:00,65385.69,65652.55,65099.72,65451.57,3322,1800,0
2026-02-25 05:00:00,65456.07,65508.94,64732.64,64877.36,3912,1800,0
2026-02-25 06:00:00,64874.53,65122.02,64842.74,64891.44,2446,1800,0
2026-02-25 07:00:00,64893.33,65184.92,64750.11,65018.98,2899,1800,0
2026-02-25 08:00:00,65014.1,65569.66,64941.44,65511.59,3338,1800,0
2026-02-25 09:00:00,65499.86,65696.68,65402.72,65537.69,2637,1800,0
2026-02-25 10:00:00,65536.4,65657.58,65317.74,65390.72,2201,1800,0
2026-02-25 11:00:00,65383.99,65472.51,65171.19,65417.56,2356,1800,0
2026-02-25 12:00:00,65418.8,66243.4,65291.06,66060.13,4529,1800,0
2026-02-25 13:00:00,66066.0,66703.55,65996.62,66228.39,4700,1800,0
2026-02-25 14:00:00,66232.14,67018.13,66194.05,66959.16,9134,1800,0
2026-02-25 15:00:00,66951.61,67593.28,66704.58,67402.5,10358,1800,0
2026-02-25 16:00:00,67401.86,68364.93,67394.71,68300.38,8324,1800,0
2026-02-25 17:00:00,68313.79,68907.34,68033.26,68679.5,9260,1800,0
2026-02-25 18:00:00,68676.61,69579.31,68386.17,69348.23,8590,1800,0
2026-02-25 19:00:00,69348.12,69416.48,68780.13,69041.59,5832,1800,0
2026-02-25 20:00:00,69042.11,69397.75,68618.76,69157.58,4974,1800,0
2026-02-25 21:00:00,69157.72,70052.69,68765.67,68923.39,8814,1800,0
2026-02-25 22:00:00,68931.4,69201.11,68052.69,68445.0,5579,1800,0
2026-02-25 23:00:00,68438.36,68695.45,67582.92,67989.89,6137,1800,0
2026-02-26 00:00:00,67989.26,68549.65,67718.03,68322.65,6690,1800,0
2026-02-26 01:00:00,68322.7,68715.07,68204.94,68257.76,4765,1800,0
2026-02-26 02:00:00,68258.22,68367.32,67788.18,68252.15,4667,1800,0
2026-02-26 03:00:00,68249.51,68390.5,68041.48,68209.52,3233,1800,0
2026-02-26 04:00:00,68209.28,68869.89,68165.61,68567.21,4009,1800,0
2026-02-26 05:00:00,68566.71,68572.35,68104.84,68443.91,3693,1800,0
2026-02-26 06:00:00,68441.58,68532.58,68050.22,68179.29,2964,1800,0
2026-02-26 07:00:00,68180.33,68297.8,67812.28,67834.48,2984,1800,0
2026-02-26 08:00:00,67838.16,68252.58,67772.03,67948.85,3675,1800,0
2026-02-26 09:00:00,67952.22,68636.68,67923.26,68576.49,3348,1800,0
2026-02-26 10:00:00,68582.46,68719.26,68241.72,68299.63,2857,1800,0
2026-02-26 11:00:00,68299.56,68398.66,67974.14,68052.07,2495,1800,0
2026-02-26 12:00:00,68051.98,68298.41,67990.76,68177.74,3014,1800,0
2026-02-26 13:00:00,68177.64,68220.04,67821.03,67892.61,3219,1800,0
2026-02-26 14:00:00,67885.56,68282.14,67253.14,67684.06,11651,1800,0
2026-02-26 15:00:00,67679.17,67734.11,66747.98,67391.78,13170,1800,0
2026-02-26 16:00:00,67392.56,67572.53,66483.35,66643.37,9607,1800,0
2026-02-26 17:00:00,66643.08,67055.28,66582.59,66819.49,6379,1800,0
2026-02-26 18:00:00,66817.53,67375.16,66557.62,67298.62,5628,1800,0
2026-02-26 19:00:00,67296.69,67916.6,67273.86,67579.74,5045,1800,0
2026-02-26 20:00:00,67580.4,67823.05,67279.87,67428.13,3396,1800,0
2026-02-26 21:00:00,67427.74,67586.13,67136.08,67462.32,2671,1800,0
2026-02-26 22:00:00,67459.85,67636.8,67298.41,67559.9,1953,1800,0
2026-02-26 23:00:00,67559.68,67657.12,67383.45,67485.36,2403,1800,0
2026-02-27 00:00:00,67479.9,67541.44,66980.35,67220.22,3543,1800,0
2026-02-27 01:00:00,67221.18,67381.94,66869.22,67353.3,4429,1800,0
2026-02-27 02:00:00,67357.88,67537.51,67256.98,67257.39,3063,1800,0
2026-02-27 03:00:00,67259.63,67709.09,67074.98,67590.56,2961,1800,0
2026-02-27 04:00:00,67590.86,68215.64,67556.95,67749.56,4522,1800,0
2026-02-27 05:00:00,67734.59,67927.02,67660.06,67721.56,2554,1800,0
2026-02-27 06:00:00,67723.15,67829.96,67508.34,67660.17,2299,1800,0
2026-02-27 07:00:00,67652.68,67767.0,67440.73,67672.45,2721,1800,0
2026-02-27 08:00:00,67671.87,68091.86,67650.34,67933.26,3329,1800,0
2026-02-27 09:00:00,67935.23,68164.78,67271.74,67350.58,4388,1800,0
2026-02-27 10:00:00,67355.56,67421.89,66565.56,66609.51,5948,1800,0
2026-02-27 11:00:00,66609.59,66777.61,65944.87,66127.1,6368,1800,0
2026-02-27 12:00:00,66123.75,66225.22,65733.52,65932.4,4531,1800,0
2026-02-27 13:00:00,65929.68,66345.37,65649.79,66271.68,6228,1800,0
2026-02-27 14:00:00,66269.57,66337.02,65684.91,65876.69,9185,1800,0
2026-02-27 15:00:00,65872.25,66314.32,65836.42,66098.6,7393,1800,0
2026-02-27 16:00:00,66097.77,66121.6,65442.1,65472.16,5821,1800,0
2026-02-27 17:00:00,65477.75,65744.28,65088.97,65695.65,6342,1800,0
2026-02-27 18:00:00,65697.11,65799.33,65208.65,65298.7,4260,1800,0
2026-02-27 19:00:00,65294.12,65450.08,65151.95,65365.0,3240,1800,0
2026-02-27 20:00:00,65372.42,65663.16,65368.01,65577.12,3158,1800,0
2026-02-27 21:00:00,65584.89,65747.05,65375.97,65512.27,2311,1800,0
2026-02-27 22:00:00,65523.87,65660.33,64894.9,65618.44,3377,1800,0
2026-02-27 23:00:00,65615.88,65947.28,65537.64,65855.89,2508,1800,0
2026-02-28 00:00:00,65853.85,66007.07,65692.34,65927.12,2056,1800,0
2026-02-28 01:00:00,65926.71,65971.41,65717.07,65757.46,1963,1800,0
2026-02-28 02:00:00,65764.51,66024.31,65747.05,65952.04,1625,1800,0
2026-02-28 03:00:00,65950.51,65972.63,65719.4,65794.21,1666,1800,0
2026-02-28 04:00:00,65788.25,65815.86,65456.48,65661.6,2028,1800,0
2026-02-28 05:00:00,65657.76,65719.96,65480.71,65571.73,1814,1800,0
2026-02-28 06:00:00,65579.22,65587.91,63002.43,63206.97,16654,1800,0
2026-02-28 07:00:00,63208.86,64325.58,63007.07,63814.84,10328,1800,0
2026-02-28 08:00:00,63823.24,63882.76,63390.68,63470.23,5341,1800,0
2026-02-28 09:00:00,63468.39,63944.72,63345.2,63647.82,4730,1800,0
2026-02-28 10:00:00,63640.89,64054.79,63452.18,63992.01,3905,1800,0
2026-02-28 11:00:00,63991.97,64306.89,63772.03,63842.75,3808,1800,0
2026-02-28 12:00:00,63844.9,64095.94,63814.1,64011.82,2645,1800,0
2026-02-28 13:00:00,64022.63,65216.03,63894.17,65090.43,7020,1800,0
2026-02-28 14:00:00,65097.49,65363.26,64257.5,64428.75,9898,1800,0
2026-02-28 15:00:00,64424.95,65023.89,64200.87,64834.94,5188,1800,0
2026-02-28 16:00:00,64831.36,65203.35,64664.95,65096.34,3864,1800,0
2026-02-28 17:00:00,65096.02,65617.89,64824.58,65418.88,3451,1800,0
2026-02-28 18:00:00,65416.72,66179.43,65166.25,65899.85,5976,1800,0
2026-02-28 19:00:00,65905.73,66674.59,65590.1,66343.12,6738,1800,0
2026-02-28 20:00:00,66348.41,67175.44,66173.38,66957.53,7039,1800,0
2026-02-28 21:00:00,66956.76,67028.99,66356.02,66719.95,5050,1800,0
2026-02-28 22:00:00,66725.31,67768.14,66600.35,67110.48,7444,1800,0
2026-02-28 23:00:00,67111.42,67212.05,66721.89,66969.97,3462,1800,0
2026-03-01 00:00:00,66959.27,67118.37,66601.04,66787.65,3543,1800,0
2026-03-01 01:00:00,66781.39,67718.45,66039.5,67344.24,7783,1800,0
2026-03-01 02:00:00,67344.73,68208.1,67327.8,67614.26,9726,1800,0
2026-03-01 03:00:00,67610.75,67819.36,67371.58,67505.9,4079,1800,0
2026-03-01 04:00:00,67506.61,67607.56,67067.34,67340.38,3548,1800,0
2026-03-01 05:00:00,67333.03,67571.94,67187.74,67297.51,2398,1800,0
2026-03-01 06:00:00,67298.4,67353.49,66773.97,66917.77,3221,1800,0
2026-03-01 07:00:00,66915.47,67233.91,66786.62,67136.39,2860,1800,0
2026-03-01 08:00:00,67147.79,67298.4,66450.35,66563.54,3917,1800,0
2026-03-01 09:00:00,66554.75,66775.59,66227.76,66396.4,4410,1800,0
2026-03-01 10:00:00,66394.65,66737.15,66202.12,66463.55,3131,1800,0
2026-03-01 11:00:00,66463.56,66670.19,66365.59,66467.02,2071,1800,0
2026-03-01 12:00:00,66451.86,66553.97,66233.27,66301.26,2579,1800,0
2026-03-01 13:00:00,66292.73,67365.58,66123.01,66948.55,6855,1800,0
2026-03-01 14:00:00,66948.76,67314.36,66733.63,66860.58,7311,1800,0
2026-03-01 15:00:00,66844.99,67252.39,66816.41,66852.24,4047,1800,0
2026-03-01 16:00:00,66855.37,67115.68,65803.7,66139.65,7190,1800,0
2026-03-01 17:00:00,66127.39,66220.1,65704.94,65991.07,5895,1800,0
2026-03-01 18:00:00,65990.31,66692.06,65970.54,66312.03,4246,1800,0
2026-03-01 19:00:00,66311.98,66345.52,65767.61,65951.91,2861,1800,0
2026-03-01 20:00:00,65948.8,65968.61,65055.81,65293.82,5369,1800,0
2026-03-01 21:00:00,65292.74,65765.49,65271.6,65664.72,2939,1800,0
2026-03-01 22:00:00,65664.29,66813.89,65018.19,65259.45,7080,1800,0
2026-03-01 23:00:00,65256.7,66084.07,65096.0,65766.16,7224,1800,0
2026-03-02 00:00:00,65766.34,66778.8,65740.53,66505.28,7419,1800,0
2026-03-02 01:00:00,66503.17,67113.73,66353.58,66538.57,8212,1800,0
2026-03-02 02:00:00,66538.66,66616.7,65867.81,66278.24,5536,1800,0
2026-03-02 03:00:00,66280.21,67048.87,66107.02,66805.47,5348,1800,0
2026-03-02 04:00:00,66811.12,66978.22,66618.0,66855.7,3774,1800,0
2026-03-02 05:00:00,66857.09,66991.12,66537.11,66734.18,3641,1800,0
2026-03-02 06:00:00,66740.17,66740.17,66037.14,66212.57,4820,1800,0
2026-03-02 07:00:00,66212.38,66214.28,65536.81,65996.05,5258,1800,0
2026-03-02 08:00:00,65999.12,66304.4,65632.41,66272.02,5780,1800,0
2026-03-02 09:00:00,66273.63,66729.44,66147.88,66164.71,5057,1800,0
2026-03-02 10:00:00,66160.09,66391.4,66072.3,66314.73,3560,1800,0
2026-03-02 11:00:00,66311.64,66484.76,65984.63,66352.54,3990,1800,0
2026-03-02 12:00:00,66345.61,66396.7,65897.73,65940.07,3477,1800,0
2026-03-02 13:00:00,65936.05,66135.57,65325.57,65418.95,6438,1800,0
2026-03-02 14:00:00,65418.41,67216.42,65237.78,67152.23,15397,1800,0
2026-03-02 15:00:00,67146.42,69628.39,66972.36,69127.88,21048,1800,0
2026-03-02 16:00:00,69116.66,70143.63,68910.75,69460.11,14323,1800,0
2026-03-02 17:00:00,69456.89,69598.66,68783.31,69197.73,8146,1800,0
2026-03-02 18:00:00,69199.0,69290.16,68733.88,68885.2,6222,1800,0
2026-03-02 19:00:00,68887.87,69069.24,68568.27,68965.33,5302,1800,0
2026-03-02 20:00:00,68966.47,69525.64,68575.29,69124.0,7856,1800,0
2026-03-02 21:00:00,69121.48,69556.95,68994.28,69416.48,4085,1800,0
2026-03-02 22:00:00,69418.59,69509.54,69136.61,69451.99,3512,1800,0
2026-03-02 23:00:00,69442.56,69487.4,68718.39,68827.7,4448,1800,0
2026-03-03 00:00:00,68828.61,69160.15,68621.56,69072.12,4580,1800,0
2026-03-03 01:00:00,69073.75,69256.71,68730.31,68748.02,5262,1800,0
2026-03-03 02:00:00,68750.13,68766.66,68157.3,68489.33,6194,1800,0
2026-03-03 03:00:00,68493.03,68538.03,68195.28,68359.96,3364,1800,0
2026-03-03 04:00:00,68362.92,68444.26,68031.31,68110.21,3393,1800,0
2026-03-03 05:00:00,68109.68,68566.78,67829.98,67931.81,4775,1800,0
2026-03-03 06:00:00,67925.71,68239.83,67771.43,68080.96,3870,1800,0
2026-03-03 07:00:00,68081.21,68269.96,67925.25,68162.66,3866,1800,0
2026-03-03 08:00:00,68162.56,68306.51,66873.82,66989.87,7062,1800,0
2026-03-03 09:00:00,66989.99,67175.2,66295.49,66628.67,7276,1800,0
2026-03-03 10:00:00,66625.05,67030.17,66408.3,66842.61,5366,1800,0
2026-03-03 11:00:00,66833.81,67155.81,66734.62,67012.33,5488,1800,0
2026-03-03 12:00:00,67010.37,67975.44,67010.37,67372.72,6433,1800,0
2026-03-03 13:00:00,67375.16,67417.46,66602.46,66908.3,6545,1800,0
2026-03-03 14:00:00,66903.72,67573.92,66091.47,66552.82,15347,1800,0
2026-03-03 15:00:00,66545.51,67844.15,66430.38,67715.35,15902,1800,0
2026-03-03 16:00:00,67712.98,68991.26,67456.71,68161.84,17354,1800,0
2026-03-03 17:00:00,68169.54,68406.16,67605.6,68313.46,10431,1800,0
2026-03-03 18:00:00,68304.28,68927.14,67966.94,68630.2,7951,1800,0
2026-03-03 19:00:00,68631.59,68881.3,68305.47,68440.09,7963,1800,0
2026-03-03 20:00:00,68441.16,68597.26,68069.2,68265.74,6169,1800,0
2026-03-03 21:00:00,68259.21,68269.22,67802.55,68004.89,3657,1800,0
2026-03-03 22:00:00,68005.26,68515.19,68003.85,68297.95,3523,1800,0
2026-03-03 23:00:00,68306.49,68861.4,68234.29,68330.2,3646,1800,0
2026-03-04 00:00:00,68329.54,68414.59,67850.4,68096.21,4801,1800,0
2026-03-04 01:00:00,68102.17,68909.57,67955.67,68424.52,6453,1800,0
2026-03-04 02:00:00,68421.61,68452.84,67973.67,68320.1,5226,1800,0
2026-03-04 03:00:00,68311.26,68390.84,67376.66,67712.84,7251,1800,0
2026-03-04 04:00:00,67714.98,67956.36,67437.69,67780.85,5138,1800,0
2026-03-04 05:00:00,67781.56,68373.34,67660.41,68201.3,4831,1800,0
2026-03-04 06:00:00,68200.1,68676.42,68022.13,68496.28,4861,1800,0
2026-03-04 07:00:00,68498.05,69680.83,68324.98,69479.77,6207,1800,0
2026-03-04 08:00:00,69486.57,71200.6,69120.06,71010.14,11201,1800,0
2026-03-04 09:00:00,71017.53,71901.28,70708.07,71515.01,12497,1800,0
2026-03-04 10:00:00,71519.71,71876.48,71186.53,71333.6,7816,1800,0
2026-03-04 11:00:00,71328.5,71503.22,70923.93,71098.67,5225,1800,0
2026-03-04 12:00:00,71099.07,71357.59,70576.68,71331.31,5675,1800,0
2026-03-04 13:00:00,71332.22,71624.31,71195.42,71465.85,6078,1800,0
2026-03-04 14:00:00,71468.36,72657.02,71269.1,71638.38,17249,1800,0
2026-03-04 15:00:00,71620.67,73497.2,71599.32,73396.48,16767,1800,0
2026-03-04 16:00:00,73394.07,73546.1,72539.19,73325.19,11661,1800,0
2026-03-04 17:00:00,73322.88,73785.77,72939.61,73236.14,9497,1800,0
2026-03-04 18:00:00,73228.8,73760.16,72917.03,73729.61,5681,1800,0
2026-03-04 19:00:00,73714.96,74123.3,73535.67,73670.99,7833,1800,0
2026-03-04 20:00:00,73670.24,73758.89,73050.09,73059.37,5201,1800,0
2026-03-04 21:00:00,73033.18,73357.28,72896.65,73327.79,3835,1800,0
2026-03-04 22:00:00,73326.97,73555.87,72631.03,72716.55,3695,1800,0
2026-03-04 23:00:00,72720.62,72902.68,72307.94,72681.73,4387,1800,0
2026-03-05 00:00:00,72684.61,73030.53,72546.54,72777.62,4836,1800,0
2026-03-05 01:00:00,72787.04,73351.12,72408.63,72547.48,6231,1800,0
2026-03-05 02:00:00,72549.94,72910.74,72337.17,72510.71,4460,1800,0
2026-03-05 03:00:00,72507.83,72768.74,72341.01,72517.42,3598,1800,0
2026-03-05 04:00:00,72516.49,73109.8,72452.06,72827.96,3784,1800,0
2026-03-05 05:00:00,72826.78,72939.19,72252.25,72432.49,3337,1800,0
2026-03-05 06:00:00,72432.84,72680.03,72045.26,72551.42,4816,1800,0
2026-03-05 07:00:00,72552.23,72692.32,71783.09,72064.03,4293,1800,0
2026-03-05 08:00:00,72062.34,72381.69,71758.6,72344.44,5162,1800,0
2026-03-05 09:00:00,72342.13,72899.81,72298.77,72613.26,5982,1800,0
2026-03-05 10:00:00,72614.56,73578.31,72526.26,73405.33,6123,1800,0
2026-03-05 11:00:00,73401.55,73464.61,72795.91,72926.07,5368,1800,0
2026-03-05 12:00:00,72932.31,73091.98,72664.54,72892.63,5177,1800,0
2026-03-05 13:00:00,72899.01,72957.41,72186.43,72482.87,6403,1800,0
2026-03-05 14:00:00,72476.49,72861.98,71949.59,72623.06,12199,1800,0
2026-03-05 15:00:00,72625.7,72793.88,71161.56,71662.45,13584,1800,0
2026-03-05 16:00:00,71650.97,71662.44,70792.5,71312.59,8870,1800,0
2026-03-05 17:00:00,71310.03,71586.81,70641.61,70703.46,8482,1800,0
2026-03-05 18:00:00,70701.36,71091.51,70649.42,70986.61,6498,1800,0
